,TOWN,POP2010,SHAPE_Area,GEOID10,SHAPE_AREA,POP100_RE
223,waltham,60632,35641539.7353,250173691005,345282.117958,984.0
223,waltham,60632,35641539.7353,250173684003,973037.352241,1304.0
223,waltham,60632,35641539.7353,250173686004,677775.625006,1454.0
223,waltham,60632,35641539.7353,250173686002,117250.290535,761.0
223,waltham,60632,35641539.7353,250173686003,122291.181303,1082.0
223,waltham,60632,35641539.7353,250173684002,1747410.24402,3729.0
223,waltham,60632,35641539.7353,250173686005,166890.861319,1210.0
223,waltham,60632,35641539.7353,250173685002,148661.008344,1016.0
223,waltham,60632,35641539.7353,250173684004,725558.512222,1284.0
223,waltham,60632,35641539.7353,250173685003,211495.913385,1293.0
223,waltham,60632,35641539.7353,250173687001,194595.049588,1212.0
223,waltham,60632,35641539.7353,250173685001,143619.297198,988.0
223,waltham,60632,35641539.7353,250173684001,292908.500941,1140.0
223,waltham,60632,35641539.7353,250173684005,149004.90127,660.0
223,waltham,60632,35641539.7353,250173688001,250810.427657,594.0
224,holbrook,10791,19070454.5153,250214211003,4375703.78944,2036.0
224,holbrook,10791,19070454.5153,250214211004,768955.922331,779.0
224,holbrook,10791,19070454.5153,250214212003,3928093.8559,1232.0
224,holbrook,10791,19070454.5153,250214211002,595331.096379,670.0
224,holbrook,10791,19070454.5153,250214212002,1060682.4181,1159.0
224,holbrook,10791,19070454.5153,250214211001,1453339.04191,1635.0
224,holbrook,10791,19070454.5153,250214212005,3310983.22585,824.0
224,holbrook,10791,19070454.5153,250214212001,1310556.13205,999.0
224,holbrook,10791,19070454.5153,250214212004,2257725.66466,1457.0
225,holyoke,39880,59048524.8706,250138119001,17519094.2223,1340.0
225,holyoke,39880,59048524.8706,250138121031,1405325.02429,867.0
225,holyoke,39880,59048524.8706,250138121011,662652.093632,836.0
225,holyoke,39880,59048524.8706,250138121044,666534.875357,1162.0
225,holyoke,39880,59048524.8706,250138121042,597340.958602,1390.0
225,holyoke,39880,59048524.8706,250138121013,554305.346887,893.0
225,holyoke,39880,59048524.8706,250138115001,283639.780735,1182.0
225,holyoke,39880,59048524.8706,250138115002,696591.696871,1095.0
225,holyoke,39880,59048524.8706,250138121043,345919.415493,698.0
225,holyoke,39880,59048524.8706,250138121041,620267.359421,1395.0
225,holyoke,39880,59048524.8706,250138116002,532759.459977,1026.0
225,holyoke,39880,59048524.8706,250138116004,130829.002748,1159.0
225,holyoke,39880,59048524.8706,250138120024,427648.010246,883.0
225,holyoke,39880,59048524.8706,250138116001,69252.572666,910.0
225,holyoke,39880,59048524.8706,250138120023,221338.490837,703.0
225,holyoke,39880,59048524.8706,250138121012,11953017.4218,2175.0
225,holyoke,39880,59048524.8706,250138114002,201409.968337,1431.0
225,holyoke,39880,59048524.8706,250138116003,147964.243922,654.0
225,holyoke,39880,59048524.8706,250138114001,994123.559918,1016.0
225,holyoke,39880,59048524.8706,250138120012,137153.788759,755.0
225,holyoke,39880,59048524.8706,250138117003,260974.264847,532.0
225,holyoke,39880,59048524.8706,250138120021,1353860.72484,2346.0
225,holyoke,39880,59048524.8706,250138120011,164482.469623,1073.0
225,holyoke,39880,59048524.8706,250138120014,382787.148244,754.0
225,holyoke,39880,59048524.8706,250138117002,265035.181828,1016.0
225,holyoke,39880,59048524.8706,250138120013,303037.002156,869.0
225,holyoke,39880,59048524.8706,250138118002,109209.53288,781.0
225,holyoke,39880,59048524.8706,250138118001,116605.44406,717.0
225,holyoke,39880,59048524.8706,250138117001,601321.644873,481.0
225,holyoke,39880,59048524.8706,250138118003,179147.958559,1109.0
225,holyoke,39880,59048524.8706,250138118004,172760.91442,633.0
225,holyoke,39880,59048524.8706,250138120022,3639028.24098,714.0
225,holyoke,39880,59048524.8706,250138118005,215728.509355,899.0
225,holyoke,39880,59048524.8706,250138119003,1296592.79444,1118.0
225,holyoke,39880,59048524.8706,250138119002,686470.645782,1097.0
225,holyoke,39880,59048524.8706,250138121032,2765100.31711,2969.0
225,holyoke,39880,59048524.8706,250138121014,8458898.96711,1202.0
226,new ashford,228,34900171.8461,250039351001,34909831.2423,228.0
227,new marlborough,1509,124052650.766,250039333002,69417409.6948,578.0
227,new marlborough,1509,124052650.766,250039333001,54650429.111,931.0
228,montgomery,838,39023285.0195,250138130001,39475243.0443,838.0
229,andover,33201,83274583.6225,250092543023,4314109.50108,1029.0
229,andover,33201,83274583.6225,250092543022,4313270.19223,1002.0
229,andover,33201,83274583.6225,250092543021,9694490.12879,2462.0
229,andover,33201,83274583.6225,250092542001,1642264.28944,2739.0
229,andover,33201,83274583.6225,250092541001,1040929.10172,1301.0
229,andover,33201,83274583.6225,250092543012,6517160.37363,1743.0
229,andover,33201,83274583.6225,250092544032,2072639.07079,1220.0
229,andover,33201,83274583.6225,250092543011,5837141.89841,2150.0
229,andover,33201,83274583.6225,250092544031,4655326.46891,2620.0
229,andover,33201,83274583.6225,250092544023,8839883.79107,1515.0
229,andover,33201,83274583.6225,250092542003,1050146.48183,1131.0
229,andover,33201,83274583.6225,250092544011,6692781.39424,3235.0
229,andover,33201,83274583.6225,250092544022,7629053.08526,2241.0
229,andover,33201,83274583.6225,250092542002,497983.960532,1148.0
229,andover,33201,83274583.6225,250092541003,2544711.99314,1746.0
229,andover,33201,83274583.6225,250092541002,898448.449597,1252.0
229,andover,33201,83274583.6225,250092541004,982868.977749,837.0
229,andover,33201,83274583.6225,250092541005,1431923.72023,873.0
229,andover,33201,83274583.6225,250092544021,7523701.74516,1159.0
229,andover,33201,83274583.6225,250092544024,5143020.94985,1798.0
230,east brookfield,2183,26993330.8532,250277591002,22398998.8916,860.0
231,north attleborough,28712,50191425.7033,250056303001,5989988.72887,2283.0
231,north attleborough,28712,50191425.7033,250056304001,6637260.26553,1537.0
231,north attleborough,28712,50191425.7033,250056304002,2429646.11351,1684.0
231,north attleborough,28712,50191425.7033,250056303002,12865448.0592,3750.0
231,north attleborough,28712,50191425.7033,250056304003,1239350.52341,1634.0
231,north attleborough,28712,50191425.7033,250056302003,1116853.53102,842.0
231,north attleborough,28712,50191425.7033,250056303004,1167607.43908,1394.0
231,north attleborough,28712,50191425.7033,250056301021,747728.01922,1070.0
231,north attleborough,28712,50191425.7033,250056301022,679765.547931,855.0
231,north attleborough,28712,50191425.7033,250056303003,755943.47496,1170.0
231,north attleborough,28712,50191425.7033,250056301024,475427.113075,1056.0
231,north attleborough,28712,50191425.7033,250056302002,3191301.27795,2023.0
231,north attleborough,28712,50191425.7033,250056301012,551275.49462,2002.0
231,north attleborough,28712,50191425.7033,250056302004,739019.017523,937.0
231,north attleborough,28712,50191425.7033,250056301023,435378.620187,1220.0
231,north attleborough,28712,50191425.7033,250056302005,7470860.07514,3361.0
231,north attleborough,28712,50191425.7033,250056301011,532130.153613,853.0
231,north attleborough,28712,50191425.7033,250056302001,3218161.89528,1041.0
232,weymouth,53743,46183620.4009,250214225021,567992.33603,1078.0
232,weymouth,53743,46183620.4009,250214226001,593649.27837,917.0
232,weymouth,53743,46183620.4009,250214224001,677550.274629,1006.0
232,weymouth,53743,46183620.4009,250214226005,499029.605299,967.0
232,weymouth,53743,46183620.4009,250214226004,609460.102031,1104.0
232,weymouth,53743,46183620.4009,250214226002,1381126.18165,895.0
232,weymouth,53743,46183620.4009,250214226006,476892.405148,593.0
232,weymouth,53743,46183620.4009,250214226007,687983.835915,868.0
232,weymouth,53743,46183620.4009,250214226003,796179.492878,1324.0
232,weymouth,53743,46183620.4009,250214227002,593679.485508,931.0
232,weymouth,53743,46183620.4009,250214227001,991374.549083,1507.0
232,weymouth,53743,46183620.4009,250214227003,286699.581244,790.0
232,weymouth,53743,46183620.4009,250214227004,332763.796484,614.0
232,weymouth,53743,46183620.4009,250214228004,384604.594925,744.0
232,weymouth,53743,46183620.4009,250214228003,293320.259029,769.0
232,weymouth,53743,46183620.4009,250214228002,522167.052044,888.0
232,weymouth,53743,46183620.4009,250214221003,1874893.03018,1919.0
232,weymouth,53743,46183620.4009,250214221002,4450821.06562,1279.0
232,weymouth,53743,46183620.4009,250214222001,2774684.07152,26.0
232,weymouth,53743,46183620.4009,250214222002,1924508.14102,1417.0
232,weymouth,53743,46183620.4009,250214222005,469525.175571,1863.0
232,weymouth,53743,46183620.4009,250214222006,896528.701522,1545.0
232,weymouth,53743,46183620.4009,250214221004,782211.421308,985.0
232,weymouth,53743,46183620.4009,250214221001,1308686.2091,1110.0
232,weymouth,53743,46183620.4009,250214222004,720620.761085,886.0
232,weymouth,53743,46183620.4009,250214222003,796418.891688,1078.0
232,weymouth,53743,46183620.4009,250214223021,1108509.32245,1290.0
232,weymouth,53743,46183620.4009,250214223011,1367343.10519,1226.0
232,weymouth,53743,46183620.4009,250214223025,1194986.55323,881.0
232,weymouth,53743,46183620.4009,250214223022,345336.652567,936.0
232,weymouth,53743,46183620.4009,250214223023,379288.933215,1763.0
232,weymouth,53743,46183620.4009,250214223024,3331735.36913,1720.0
232,weymouth,53743,46183620.4009,250214223012,2068970.12901,1749.0
232,weymouth,53743,46183620.4009,250214225011,820705.480899,1207.0
232,weymouth,53743,46183620.4009,250214225012,1091978.38555,2105.0
232,weymouth,53743,46183620.4009,250214224004,892008.171857,709.0
232,weymouth,53743,46183620.4009,250214224003,1077805.12455,1834.0
232,weymouth,53743,46183620.4009,250214225024,748128.309268,1220.0
232,weymouth,53743,46183620.4009,250214225013,491705.735382,698.0
232,weymouth,53743,46183620.4009,250214224005,1604615.97503,2960.0
232,weymouth,53743,46183620.4009,250214225014,369782.253081,748.0
232,weymouth,53743,46183620.4009,250214225022,531709.566578,1145.0
232,weymouth,53743,46183620.4009,250214225023,1180206.53809,1722.0
232,weymouth,53743,46183620.4009,250214224002,493940.344667,1276.0
233,westhampton,1607,70859022.3192,250158226031,70847384.4324,1607.0
234,west boylston,7669,35905571.4877,250277292002,1724254.59962,1131.0
234,west boylston,7669,35905571.4877,250277291001,14151454.1643,2809.0
234,west boylston,7669,35905571.4877,250277291002,9904060.84697,857.0
234,west boylston,7669,35905571.4877,250277291003,6592362.20307,1331.0
234,west boylston,7669,35905571.4877,250277292001,1076783.60761,816.0
234,west boylston,7669,35905571.4877,250277292003,2436759.31329,725.0
235,spencer,11688,88075637.721,250277261001,16431996.067,1847.0
235,spencer,11688,88075637.721,250277261005,20275875.2585,904.0
235,spencer,11688,88075637.721,250277262002,2216621.78306,1774.0
235,spencer,11688,88075637.721,250277262001,847004.072063,635.0
235,spencer,11688,88075637.721,250277261004,15388412.3847,1057.0
235,spencer,11688,88075637.721,250277261002,17144530.9354,999.0
235,spencer,11688,88075637.721,250277262003,617343.033711,886.0
235,spencer,11688,88075637.721,250277262005,990873.78428,1682.0
235,spencer,11688,88075637.721,250277262004,953142.568117,723.0
235,spencer,11688,88075637.721,250277261003,13203254.1821,1181.0
236,gill,1500,38340969.9294,250110407014,1589006.31582,893.0
236,gill,1500,38340969.9294,250110402003,38312589.0403,1500.0
237,dennis,14207,54065148.1616,250010113003,3605930.82013,741.0
237,dennis,14207,54065148.1616,250010115005,2427533.40809,794.0
237,dennis,14207,54065148.1616,250010115004,4821885.91387,867.0
237,dennis,14207,54065148.1616,250010115003,1444458.16803,612.0
237,dennis,14207,54065148.1616,250010115002,2006489.44792,1080.0
237,dennis,14207,54065148.1616,250010115001,1126742.62587,676.0
237,dennis,14207,54065148.1616,250010114004,4326394.96155,669.0
237,dennis,14207,54065148.1616,250010113002,3781374.73961,1220.0
237,dennis,14207,54065148.1616,250010113001,5983403.39656,639.0
237,dennis,14207,54065148.1616,250010114002,3063499.52846,1101.0
237,dennis,14207,54065148.1616,250010114001,2929293.50305,792.0
237,dennis,14207,54065148.1616,250010117002,2403592.24854,491.0
237,dennis,14207,54065148.1616,250010116003,2477678.75004,582.0
237,dennis,14207,54065148.1616,250010117003,2599571.31602,747.0
237,dennis,14207,54065148.1616,250010116002,1641328.57724,615.0
237,dennis,14207,54065148.1616,250010116001,2663599.57827,1513.0
237,dennis,14207,54065148.1616,250010117001,2609367.45832,639.0
238,leverett,1851,59460360.3072,250110406001,59493816.5032,1851.0
239,phillipston,1682,63803647.7995,250277042001,63806859.952,1682.0
240,chelmsford,33802,59787673.8263,250173173023,1371992.95427,1487.0
240,chelmsford,33802,59787673.8263,250173172012,2974033.62134,1423.0
240,chelmsford,33802,59787673.8263,250173171011,2437319.43112,1222.0
240,chelmsford,33802,59787673.8263,250173171012,1408808.20075,1396.0
240,chelmsford,33802,59787673.8263,250173171022,3899102.9376,1003.0
240,chelmsford,33802,59787673.8263,250173171021,4759901.01702,1625.0
240,chelmsford,33802,59787673.8263,250173172021,2516326.13029,1413.0
240,chelmsford,33802,59787673.8263,250173172022,3187291.04871,1975.0
240,chelmsford,33802,59787673.8263,250173172032,2791216.52297,2430.0
240,chelmsford,33802,59787673.8263,250173172011,2242999.70675,1426.0
240,chelmsford,33802,59787673.8263,250173172031,884802.2447,797.0
240,chelmsford,33802,59787673.8263,250173172033,794185.168981,776.0
240,chelmsford,33802,59787673.8263,250173173011,3601212.36141,1982.0
240,chelmsford,33802,59787673.8263,250173173021,2215594.7533,1511.0
240,chelmsford,33802,59787673.8263,250173173012,557919.035248,645.0
240,chelmsford,33802,59787673.8263,250173173022,4144724.10732,2550.0
240,chelmsford,33802,59787673.8263,250173171033,2667059.16752,955.0
240,chelmsford,33802,59787673.8263,250173171032,3959728.98963,1985.0
240,chelmsford,33802,59787673.8263,250173171031,4007281.33116,1955.0
240,chelmsford,33802,59787673.8263,250173171014,4201422.41358,2279.0
240,chelmsford,33802,59787673.8263,250173171013,2711912.18856,1242.0
240,chelmsford,33802,59787673.8263,250173171023,2452078.19947,1725.0
241,south hadley,17514,47742393.2498,250158210004,5246280.94673,1917.0
241,south hadley,17514,47742393.2498,250158211004,2962386.6981,2372.0
241,south hadley,17514,47742393.2498,250158210002,1089813.45001,946.0
241,south hadley,17514,47742393.2498,250158210003,1258957.15499,670.0
241,south hadley,17514,47742393.2498,250158213001,7933445.70687,2119.0
241,south hadley,17514,47742393.2498,250158210001,999495.56292,718.0
241,south hadley,17514,47742393.2498,250158212001,1213575.02291,2127.0
241,south hadley,17514,47742393.2498,250158213003,7086192.06564,918.0
241,south hadley,17514,47742393.2498,250158213002,15170645.6715,1160.0
241,south hadley,17514,47742393.2498,250158211002,1315771.59658,1535.0
241,south hadley,17514,47742393.2498,250158211003,1124506.94612,1247.0
241,south hadley,17514,47742393.2498,250158211005,379775.084605,366.0
241,south hadley,17514,47742393.2498,250158211001,1867002.45456,1419.0
242,williamsburg,2482,66490371.6339,250158226063,20655438.7566,1525.0
242,williamsburg,2482,66490371.6339,250158226062,45904384.8568,957.0
243,brookfield,3390,42943885.8891,250277601003,8876318.24495,944.0
243,brookfield,3390,42943885.8891,250277601002,24871207.5178,1555.0
243,brookfield,3390,42943885.8891,250277601001,9245679.1745,891.0
244,leicester,10970,63799533.5172,250277351003,23238931.9531,2557.0
244,leicester,10970,63799533.5172,250277352001,11805581.2803,1216.0
244,leicester,10970,63799533.5172,250277352003,7317368.90014,1301.0
244,leicester,10970,63799533.5172,250277351004,6132969.05411,1895.0
244,leicester,10970,63799533.5172,250277352002,2676107.54229,909.0
244,leicester,10970,63799533.5172,250277351001,4057199.92105,1050.0
244,leicester,10970,63799533.5172,250277352004,3473693.13725,831.0
244,leicester,10970,63799533.5172,250277351002,5087051.26791,1211.0
245,hinsdale,2032,56186094.2024,250039323002,52980793.3515,1395.0
245,hinsdale,2032,56186094.2024,250039323001,3214898.9655,637.0
246,shrewsbury,35608,56348338.6348,250277394001,2955410.80957,1448.0
246,shrewsbury,35608,56348338.6348,250277394002,2464975.1055,1805.0
246,shrewsbury,35608,56348338.6348,250277395004,5710720.52468,1028.0
246,shrewsbury,35608,56348338.6348,250277395002,1025277.14148,756.0
246,shrewsbury,35608,56348338.6348,250277395001,4430065.48206,2979.0
246,shrewsbury,35608,56348338.6348,250277392002,1688837.05532,1866.0
246,shrewsbury,35608,56348338.6348,250277392003,628467.547487,1365.0
