town,generic_name,year,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost
brookline,lorazepam,2015,7515,8391.6,226798,45357.3
brookline,lorazepam,2016,8247,9400.3,255165,42487.80000000002
brookline,lorazepam,2017,7831,8927.4,241441,38305.640000000014
burlington,alprazolam,2013,2620,3064.2,83183,18986.739999999998
burlington,alprazolam,2014,2563,3019.8999999999996,82240,17142.680000000004
burlington,alprazolam,2015,2529,2928.2000000000003,78114,16219.210000000008
burlington,alprazolam,2016,2899,3315.6,90089,22508.549999999992
burlington,alprazolam,2017,2922,3303.500000000001,90434,18148.81
burlington,diazepam,2013,996,1088.8000000000002,26924,21721.58000000001
burlington,diazepam,2014,1207,1355.0,34610,19977.240000000005
burlington,diazepam,2015,953,1079.6,27562,17249.039999999997
burlington,diazepam,2016,945,1051.2,27330,14534.539999999997
burlington,diazepam,2017,921,1012.9,24856,15353.95
burlington,lorazepam,2013,6285,7262.700000000001,191726,51211.99
burlington,lorazepam,2014,6316,7326.399999999999,193901,42583.44000000001
burlington,lorazepam,2015,6135,7152.3,184667,39673.51000000001
burlington,lorazepam,2016,7628,8791.7,225706,41149.399999999994
burlington,lorazepam,2017,7582,8648.3,224425,38585.22000000002
cambridge,alprazolam,2013,1557,1736.0,48307,12851.679999999998
cambridge,alprazolam,2014,1723,1885.4,53647,12710.110000000002
cambridge,alprazolam,2015,1880,2044.3,58087,12746.39
cambridge,alprazolam,2016,1866,2079.0,58987,11724.329999999998
cambridge,alprazolam,2017,2009,2270.7,64581,14106.79
cambridge,diazepam,2013,1109,1214.7,32567,6537.18
cambridge,diazepam,2014,1159,1266.8999999999999,33847,6866.630000000001
cambridge,diazepam,2015,1258,1355.4,35246,6397.339999999999
cambridge,diazepam,2016,1211,1315.9,34348,13976.650000000001
cambridge,diazepam,2017,1273,1358.0000000000002,35439,21690.26
cambridge,lorazepam,2013,5564,6324.5,169538,48544.83000000002
cambridge,lorazepam,2014,6071,7063.700000000003,188371,43193.91
cambridge,lorazepam,2015,6566,7370.900000000001,195931,84750.72999999998
cambridge,lorazepam,2016,6900,7815.299999999999,207583,87869.76000000002
cambridge,lorazepam,2017,7051,7937.3,206100,38748.10999999999
canton,alprazolam,2013,285,327.0,8214,1869.55
canton,alprazolam,2014,359,386.0,9558,2028.1
canton,alprazolam,2015,481,506.5,13109,3096.44
canton,alprazolam,2016,581,608.8,16484,3313.3199999999997
canton,alprazolam,2017,536,575.0,16060,3416.49
canton,diazepam,2013,115,115.0,2744,503.87
canton,diazepam,2014,135,143.0,3504,576.71
canton,diazepam,2015,163,166.5,4333,767.63
canton,diazepam,2016,165,171.5,4104,679.7
canton,diazepam,2017,183,183.0,4711,974.2900000000001
canton,lorazepam,2013,449,529.1,14926,3560.0999999999995
canton,lorazepam,2014,596,653.3,18126,4527.28
canton,lorazepam,2015,600,685.0,18671,4001.3799999999997
canton,lorazepam,2016,739,812.7,22246,4375.8099999999995
canton,lorazepam,2017,762,819.9,22557,3655.9199999999996
carlisle,alprazolam,2013,40,40.1,1156,306.48
carlisle,alprazolam,2014,20,20.0,600,218.83
carlisle,alprazolam,2015,22,22.0,645,145.88
carlisle,alprazolam,2016,21,21.0,630,260.62
carlisle,alprazolam,2017,30,30.0,900,294.53
carlisle,diazepam,2013,15,15.0,247,97.45
carlisle,lorazepam,2013,110,110.1,2740,1107.19
carlisle,lorazepam,2014,39,39.0,1037,444.36
carlisle,lorazepam,2015,70,78.0,2274,795.79
carlisle,lorazepam,2016,24,24.0,633,193.31
carver,alprazolam,2013,19,24.0,720,102.9
carver,alprazolam,2014,21,33.0,990,133.1
carver,alprazolam,2015,13,27.0,810,84.61
carver,alprazolam,2016,11,21.0,630,108.62
carver,alprazolam,2017,17,23.0,662,153.64
carver,diazepam,2013,20,20.0,553,101.92
carver,diazepam,2014,18,20.0,529,665.6
carver,diazepam,2015,18,18.0,469,134.33
carver,diazepam,2016,23,23.0,465,134.44
carver,diazepam,2017,23,23.0,589,132.58
carver,lorazepam,2013,84,96.0,2585,607.69
carver,lorazepam,2014,82,82.0,2171,460.16
carver,lorazepam,2015,89,90.0,2453,511.49
carver,lorazepam,2016,81,83.0,2150,379.23
carver,lorazepam,2017,97,105.0,2746,412.28
charlton,alprazolam,2013,248,299.3,8541,1391.5600000000002
charlton,alprazolam,2014,323,377.40000000000003,10839,1578.43
charlton,alprazolam,2015,384,443.3,12584,3259.96
charlton,alprazolam,2016,271,316.0,8854,1650.8099999999997
charlton,alprazolam,2017,282,326.0,9197,1890.6399999999999
charlton,diazepam,2013,107,108.0,2558,565.72
charlton,diazepam,2014,119,119.5,2725,455.27
charlton,diazepam,2015,117,118.3,2889,361.19
charlton,diazepam,2016,85,91.0,2312,297.4
charlton,diazepam,2017,86,96.0,2465,572.93
charlton,lorazepam,2013,1336,1415.5,37347,9315.09
charlton,lorazepam,2014,1346,1448.8,38659,7958.15
charlton,lorazepam,2015,1293,1419.2,37636,6354.13
charlton,lorazepam,2016,930,1038.0,27922,4108.43
charlton,lorazepam,2017,1033,1156.6,29223,6266.490000000001
chatham,alprazolam,2013,250,266.0,5545,1604.46
chatham,alprazolam,2014,237,245.0,5239,8200.57
chatham,alprazolam,2015,255,285.0,6761,8620.7
chatham,alprazolam,2016,217,250.0,6129,10417.92
chatham,alprazolam,2017,254,290.5,7671,12460.08
chatham,diazepam,2013,109,132.0,3655,508.67
chatham,diazepam,2014,110,129.0,3585,439.43
chatham,diazepam,2015,106,121.0,3340,435.1
chatham,diazepam,2016,116,138.3,3810,483.82
chatham,diazepam,2017,123,135.0,3545,617.5
chatham,lorazepam,2013,616,670.8,16604,4329.16
chatham,lorazepam,2014,493,567.3,14267,3598.1299999999997
chatham,lorazepam,2015,449,497.8,12673,2620.3199999999997
chatham,lorazepam,2016,557,619.0,15412,3581.82
chatham,lorazepam,2017,617,684.1,16526,3932.9100000000003
chelmsford,alprazolam,2013,2488,2700.6,76012,21614.719999999994
chelmsford,alprazolam,2014,2816,3052.3999999999996,85454,30317.000000000004
chelmsford,alprazolam,2015,2901,3148.1,87352,26915.500000000007
chelmsford,alprazolam,2016,3138,3510.1,97466,23191.110000000004
chelmsford,alprazolam,2017,3121,3489.9,96169,24979.049999999996
chelmsford,diazepam,2013,767,829.1,22374,4818.650000000001
chelmsford,diazepam,2014,825,898.0,23674,5220.09
chelmsford,diazepam,2015,795,845.8000000000001,22369,5521.199999999999
chelmsford,diazepam,2016,757,823.5,21676,4244.61
chelmsford,diazepam,2017,650,694.3,17404,3049.459999999999
chelmsford,lorazepam,2013,4062,4395.8,114606,32790.84000000001
chelmsford,lorazepam,2014,4238,4624.9,122364,31988.55
chelmsford,lorazepam,2015,4257,4618.400000000001,121660,31230.620000000003
chelmsford,lorazepam,2016,4743,5182.9,139133,33148.96000000001
chelmsford,lorazepam,2017,4736,5246.900000000001,138593,29736.629999999994
chelsea,alprazolam,2013,701,742.4,21551,5769.089999999999
chelsea,alprazolam,2014,728,754.1,22000,5180.5599999999995
chelsea,alprazolam,2015,633,671.6,19671,5430.14
chelsea,alprazolam,2016,689,758.3,22061,5261.23
chelsea,alprazolam,2017,611,688.5,19339,4468.030000000001
chelsea,diazepam,2013,364,380.8,10852,2302.95
chelsea,diazepam,2014,332,340.0,9875,1838.4
chelsea,diazepam,2015,263,271.0,7773,8126.629999999999
chelsea,diazepam,2016,259,275.0,7974,8312.77
chelsea,diazepam,2017,285,302.5,8696,1814.2900000000002
chelsea,lorazepam,2013,1503,1591.0,40738,11755.440000000002
chelsea,lorazepam,2014,1544,1650.4,43425,10708.83
chelsea,lorazepam,2015,1367,1478.8,39117,8972.63
chelsea,lorazepam,2016,1478,1644.8,43616,8853.570000000002
chelsea,lorazepam,2017,1441,1596.2,41595,7648.37
chester,alprazolam,2013,54,54.0,1344,366.25
chester,alprazolam,2014,43,43.0,1116,276.4
chester,alprazolam,2015,42,42.0,1025,247.83
chester,alprazolam,2016,50,50.0,1208,280.19
chester,alprazolam,2017,62,62.1,1440,388.79
chester,diazepam,2013,37,37.0,1039,197.3
chester,diazepam,2014,34,34.0,899,136.88
chester,diazepam,2015,32,32.0,892,153.11
chester,diazepam,2016,32,32.0,867,147.96
chester,diazepam,2017,23,23.0,648,108.27
chester,lorazepam,2013,101,101.0,2492,751.82
chester,lorazepam,2014,83,83.0,2063,438.81
chester,lorazepam,2015,80,80.0,1988,198.31
chester,lorazepam,2016,113,116.6,2875,366.4
chester,lorazepam,2017,130,139.8,3558,558.76
chicopee,alprazolam,2013,439,460.5,12844,3086.2799999999997
chicopee,alprazolam,2014,556,596.6999999999999,16666,3237.56
chicopee,alprazolam,2015,621,659.8,18228,3959.93
chicopee,alprazolam,2016,848,902.3,24980,4323.5
chicopee,alprazolam,2017,696,756.3,20629,4185.83
chicopee,diazepam,2013,174,186.7,4998,1042.92
chicopee,diazepam,2014,242,248.0,5960,1337.6299999999999
chicopee,diazepam,2015,351,363.3,8291,1599.92
chicopee,diazepam,2016,310,321.70000000000005,8256,1280.1100000000001
chicopee,diazepam,2017,308,312.0,7649,1318.6699999999998
chicopee,lorazepam,2013,2080,2150.5,55215,15710.350000000004
chicopee,lorazepam,2014,2266,2353.5,61644,14370.5
chicopee,lorazepam,2015,2552,2644.5000000000005,68579,14804.400000000005
chicopee,lorazepam,2016,2774,2901.3,75298,13340.780000000002
chicopee,lorazepam,2017,2664,2749.3999999999996,71131,12452.85
clinton,alprazolam,2013,178,190.0,5485,1345.62
clinton,alprazolam,2014,165,173.0,5145,1240.55
clinton,alprazolam,2015,174,182.3,5343,1933.88
clinton,alprazolam,2016,204,226.0,6732,1925.73
clinton,alprazolam,2017,202,222.0,6591,1318.72
clinton,diazepam,2013,174,178.0,5315,1071.06
clinton,diazepam,2014,171,175.0,5161,881.8399999999999
clinton,diazepam,2015,160,166.0,4925,778.1700000000001
clinton,diazepam,2016,190,201.0,5626,959.8400000000001
clinton,diazepam,2017,137,143.0,4145,648.0
clinton,lorazepam,2013,507,547.9,15163,4926.55
clinton,lorazepam,2014,497,513.0,14602,3693.84
clinton,lorazepam,2015,548,558.0,15978,3385.9800000000005
clinton,lorazepam,2016,621,648.0,18936,4021.77
clinton,lorazepam,2017,517,541.5,15252,3737.29
cohasset,alprazolam,2013,96,127.0,3253,483.34999999999997
cohasset,alprazolam,2014,76,111.5,3012,455.52
cohasset,alprazolam,2015,33,49.0,1376,199.32
cohasset,alprazolam,2016,106,125.5,3267,370.53999999999996
cohasset,alprazolam,2017,131,151.0,3901,966.1999999999999
cohasset,diazepam,2013,45,47.5,1250,268.90999999999997
cohasset,diazepam,2014,13,13.0,360,92.56
cohasset,diazepam,2015,12,15.0,433,57.63
cohasset,diazepam,2016,39,40.0,1116,166.66
cohasset,diazepam,2017,28,28.0,707,133.86
cohasset,lorazepam,2013,89,93.0,2551,612.14
cohasset,lorazepam,2014,112,123.0,3495,710.09
cohasset,lorazepam,2015,142,158.0,4435,1406.4
cohasset,lorazepam,2016,137,138.0,3523,662.97
cohasset,lorazepam,2017,154,167.0,4471,843.3
concord,alprazolam,2013,566,596.5,15781,13475.990000000002
concord,alprazolam,2014,615,662.7,17843,16152.74
concord,alprazolam,2015,684,723.4,19770,18534.93
concord,alprazolam,2016,683,761.2,19813,11845.630000000001
concord,alprazolam,2017,750,824.7,22173,23379.51
concord,diazepam,2013,450,492.4,13321,2510.3199999999997
concord,diazepam,2014,488,523.0,14343,2881.7400000000002
concord,diazepam,2015,535,572.0,15523,2753.3
concord,diazepam,2016,519,564.4000000000001,15553,10160.779999999999
concord,diazepam,2017,477,516.2,13442,2495.6799999999994
concord,lorazepam,2013,2581,2911.3,76291,18268.24
concord,lorazepam,2014,2760,3070.3,81872,17511.670000000002
concord,lorazepam,2015,2913,3252.4,87030,15346.609999999997
concord,lorazepam,2016,3193,3641.2000000000003,96366,16770.269999999997
concord,lorazepam,2017,3264,3689.3,98077,17896.779999999995
dalton,alprazolam,2013,233,245.0,6693,1722.48
dalton,alprazolam,2014,304,312.0,8202,1702.3899999999999
dalton,alprazolam,2015,258,262.0,7198,2050.01
dalton,alprazolam,2016,151,153.0,3960,794.74
dalton,alprazolam,2017,95,102.5,2866,535.11
dalton,diazepam,2013,139,145.0,4009,525.42
dalton,diazepam,2014,154,162.0,4408,491.12
dalton,diazepam,2015,177,177.0,4541,616.7499999999999
dalton,diazepam,2016,118,119.0,3381,405.74
dalton,diazepam,2017,114,114.0,3049,399.81
dalton,lorazepam,2013,701,744.8,18110,5403.2
dalton,lorazepam,2014,829,889.3,22643,5118.56
dalton,lorazepam,2015,814,893.0,21904,4789.330000000001
dalton,lorazepam,2016,656,716.0,16613,3858.49
dalton,lorazepam,2017,676,765.5,18725,3737.94
danvers,alprazolam,2013,1240,1451.3,40150,8589.01
danvers,alprazolam,2014,1428,1676.7,45845,8280.76
danvers,alprazolam,2015,1419,1607.6,42870,10816.920000000004
danvers,alprazolam,2016,1820,2048.3,56715,14915.319999999998
danvers,alprazolam,2017,1783,1978.5,54741,17276.399999999994
danvers,diazepam,2013,213,235.0,5783,1245.51
danvers,diazepam,2014,211,227.0,6048,868.1300000000001
danvers,diazepam,2015,316,347.2,9368,1226.1200000000001
danvers,diazepam,2016,466,502.0,13252,3726.2
danvers,diazepam,2017,419,463.0,12215,1770.1399999999999
danvers,lorazepam,2013,2474,2814.4,74436,18906.420000000002
danvers,lorazepam,2014,2681,3063.1000000000004,81404,15381.130000000003
danvers,lorazepam,2015,3207,3622.2999999999997,98657,18597.10000000001
danvers,lorazepam,2016,4394,4874.900000000001,132203,23561.889999999996
danvers,lorazepam,2017,4369,4788.3,128548,20661.25
dartmouth,alprazolam,2013,5205,5911.600000000001,169985,35705.630000000005
dartmouth,alprazolam,2014,5069,5700.700000000001,164909,29372.850000000002
dartmouth,alprazolam,2015,6045,6829.0999999999985,197954,32502.880000000005
dartmouth,alprazolam,2016,6556,7495.599999999999,217377,40663.959999999985
dartmouth,alprazolam,2017,6642,7608.4000000000015,220216,53668.79
dartmouth,diazepam,2013,1204,1304.5,35398,12104.920000000002
dartmouth,diazepam,2014,1265,1385.5,37849,24394.799999999992
dartmouth,diazepam,2015,1308,1401.0,37478,10780.79
dartmouth,diazepam,2016,1165,1260.0,32125,8001.35
dartmouth,diazepam,2017,1178,1299.7,34101,15794.649999999998
dartmouth,lorazepam,2013,5307,6027.799999999999,166008,43135.98000000001
dartmouth,lorazepam,2014,5406,6114.599999999999,170861,35508.079999999994
dartmouth,lorazepam,2015,5820,6738.599999999999,190745,32861.5
dartmouth,lorazepam,2016,6212,7096.1,198752,33173.009999999995
dartmouth,lorazepam,2017,6021,6872.099999999999,193342,38422.30999999999
dedham,alprazolam,2013,1291,1363.8000000000002,38067,7708.08
dedham,alprazolam,2014,1303,1382.7,38566,7128.34
dedham,alprazolam,2015,1330,1414.6,39144,7963.16
dedham,alprazolam,2016,1435,1592.1,44107,8081.650000000001
dedham,alprazolam,2017,1526,1676.7,45862,9342.59
dedham,diazepam,2013,370,400.3,10975,1906.2900000000002
dedham,diazepam,2014,382,418.0,11039,1385.33
dedham,diazepam,2015,394,452.5,11910,1509.6399999999999
dedham,diazepam,2016,440,488.5,12597,2591.1099999999997
dedham,diazepam,2017,356,391.1,10230,1913.47
dedham,lorazepam,2013,2302,2527.4,69134,15915.290000000003
dedham,lorazepam,2014,2565,2819.3,76176,14778.94
dedham,lorazepam,2015,2644,2932.7,79632,13658.67
dedham,lorazepam,2016,3050,3458.4999999999995,91588,14032.64
dedham,lorazepam,2017,3069,3520.5000000000005,92934,14901.15
deerfield,alprazolam,2013,39,39.0,914,226.94
deerfield,alprazolam,2014,32,32.0,710,161.2
deerfield,alprazolam,2015,37,37.0,1072,93.69
deerfield,alprazolam,2016,85,97.0,2667,280.71000000000004
deerfield,alprazolam,2017,55,67.0,1949,212.43
deerfield,diazepam,2013,97,97.0,2800,568.73
deerfield,diazepam,2014,59,59.0,1710,298.24
deerfield,diazepam,2015,58,60.0,1384,262.24
deerfield,diazepam,2016,82,90.0,2389,323.29999999999995
deerfield,diazepam,2017,73,89.0,2555,251.25
deerfield,lorazepam,2013,153,165.0,3950,1809.3700000000003
deerfield,lorazepam,2014,139,155.0,4273,1116.9399999999998
deerfield,lorazepam,2015,236,253.9,6794,1313.7800000000002
deerfield,lorazepam,2016,380,409.0,10788,2929.53
deerfield,lorazepam,2017,281,289.0,7588,1811.0
dennis,alprazolam,2013,78,82.5,2228,668.79
dennis,alprazolam,2014,96,120.0,3467,928.55
dennis,alprazolam,2015,123,167.0,4482,1101.6
dennis,alprazolam,2016,107,165.0,4340,921.48
dennis,alprazolam,2017,109,155.0,4143,1025.0700000000002
dennis,diazepam,2013,37,45.0,1350,197.34
dennis,diazepam,2014,26,36.0,1080,167.63
dennis,diazepam,2015,40,50.0,1460,179.14000000000001
dennis,diazepam,2016,24,28.0,840,143.41
dennis,diazepam,2017,28,32.0,960,169.53
dennis,lorazepam,2013,211,247.0,6650,1814.7999999999997
dennis,lorazepam,2014,224,253.0,6920,1499.8000000000002
dennis,lorazepam,2015,266,286.0,7780,1424.87
dennis,lorazepam,2016,355,384.0,10347,2112.35
dennis,lorazepam,2017,386,412.0,11345,2436.34
dighton,alprazolam,2013,181,209.0,6032,1144.9499999999998
dighton,alprazolam,2014,228,277.2,8015,1468.34
dighton,alprazolam,2015,278,334.0,9458,1272.08
dighton,alprazolam,2016,332,387.0,11057,1557.1799999999998
dighton,alprazolam,2017,357,431.8,12189,2183.1600000000003
dighton,diazepam,2013,26,26.0,780,141.25
dighton,diazepam,2014,33,33.0,947,224.62
dighton,diazepam,2015,16,16.0,411,86.08
dighton,diazepam,2016,20,22.0,635,101.43
dighton,diazepam,2017,23,23.0,641,142.49
dighton,lorazepam,2013,216,230.0,6154,1877.2800000000002
dighton,lorazepam,2014,222,232.0,6241,1447.94
dighton,lorazepam,2015,213,233.3,6323,1348.51
dighton,lorazepam,2016,244,282.0,7779,1077.41
dighton,lorazepam,2017,230,278.0,7529,1080.27
douglas,alprazolam,2013,49,51.0,1485,417.04
douglas,alprazolam,2014,65,68.0,2020,412.3
douglas,alprazolam,2015,78,87.0,2608,591.48
douglas,alprazolam,2016,104,116.0,3420,539.48
douglas,alprazolam,2017,159,170.0,4950,829.97
douglas,diazepam,2015,11,11.0,330,63.6
douglas,lorazepam,2013,77,79.0,2212,606.8
douglas,lorazepam,2014,61,65.0,1905,356.41
douglas,lorazepam,2015,89,101.3,2858,686.4200000000001
douglas,lorazepam,2016,110,127.5,3688,918.04
douglas,lorazepam,2017,120,129.0,3651,673.53
dover,alprazolam,2013,13,13.0,355,82.02
dover,lorazepam,2013,158,164.0,4798,1136.06
dracut,alprazolam,2013,354,390.3,10501,2415.8100000000004
dracut,alprazolam,2014,411,451.2,12284,2306.47
dracut,alprazolam,2015,473,499.0,13625,2830.27
dracut,alprazolam,2016,521,540.8,14605,3001.4500000000003
dracut,alprazolam,2017,535,569.6,15904,3165.4100000000003
dracut,diazepam,2013,189,203.7,5413,1099.69
dracut,diazepam,2014,220,236.0,6546,1305.63
dracut,diazepam,2015,196,201.0,5409,929.8799999999999
dracut,diazepam,2016,171,175.0,4677,836.02
dracut,diazepam,2017,171,171.0,4682,815.5799999999999
dracut,lorazepam,2013,193,203.0,5077,1457.75
dracut,lorazepam,2014,205,213.0,5925,1359.37
dracut,lorazepam,2015,249,268.0,7223,1390.79
dracut,lorazepam,2016,234,254.8,6703,1521.98
dracut,lorazepam,2017,232,245.5,6984,1426.5200000000002
dudley,lorazepam,2013,20,20.0,580,141.32
duxbury,alprazolam,2013,508,579.1,16486,5421.89
duxbury,alprazolam,2014,468,514.1,14504,3083.84
duxbury,alprazolam,2015,373,403.0,11182,2434.75
duxbury,alprazolam,2016,322,362.0,10456,1512.9499999999998
duxbury,alprazolam,2017,300,334.7,9241,1532.85
duxbury,diazepam,2013,98,104.0,2805,487.12000000000006
duxbury,diazepam,2014,115,123.7,3102,451.72
duxbury,diazepam,2015,86,92.0,2189,359.8
duxbury,diazepam,2016,86,103.0,2726,311.55
duxbury,diazepam,2017,114,130.0,3498,549.69
duxbury,lorazepam,2013,417,480.0,13530,3170.2
duxbury,lorazepam,2014,540,578.5,16109,3949.2000000000003
duxbury,lorazepam,2015,411,455.5,11838,3667.86
duxbury,lorazepam,2016,337,383.1,9457,2007.3999999999996
duxbury,lorazepam,2017,338,377.3,9569,1982.79
east bridgewater,alprazolam,2013,664,749.6,20129,4523.95
east bridgewater,alprazolam,2014,713,790.5,21037,4981.6900000000005
east bridgewater,alprazolam,2015,630,720.7,19537,4158.85
east bridgewater,alprazolam,2016,736,838.9,22864,3945.09
east bridgewater,alprazolam,2017,907,1018.5999999999999,27316,5569.259999999999
east bridgewater,diazepam,2013,110,116.0,3152,574.38
east bridgewater,diazepam,2014,80,81.0,2337,346.16
east bridgewater,diazepam,2015,155,163.7,4372,556.08
east bridgewater,diazepam,2016,116,124.0,3411,392.99999999999994
east bridgewater,diazepam,2017,115,127.0,3313,527.73
east bridgewater,lorazepam,2013,577,624.3,16677,3645.6899999999996
east bridgewater,lorazepam,2014,575,611.5,16770,2977.33
east bridgewater,lorazepam,2015,454,503.5,13605,2114.2700000000004
east bridgewater,lorazepam,2016,573,676.0,18287,3142.0
east bridgewater,lorazepam,2017,695,811.3,20986,6157.93
east longmeadow,alprazolam,2013,197,212.0,6204,1164.57
east longmeadow,alprazolam,2014,261,295.0,8619,1653.1000000000001
east longmeadow,alprazolam,2015,309,343.0,9612,1978.26
